Language,Source,Date,Text
Kazakh,bnews.kz,2009/10/22,"Алматы облысы ет, сүт, жүн жән жұмыртқа өндірісі бойынша республикада жетекші орындардың бірінде."
Kazakh,egemen.kz,2010/02/03,Қали СӘРСЕНБАЙ.
Kazakh,inform.kz,2011/09/26,"Жеңіп шыққан екі жеңімпаз бес миллион теңге мөлшеріндегі грантты өз қалауларынша жұмсай алады. Бұл шетелде тілдік курстар, ғылыми дәреже тағайындаусыз шетелдік жоода оқу немесе өздерін қызықтыратын отандық не шетелдік компанияда ғылыми/өндірістік практикадан өту болуы мүмкін. Бұл өзіне, өзінің біліміне инвестиция құюдың таптырмас мүмкіндігі екендігіне ешкім дау айтпас. Конкурстың ұраны «Сенің идеяң! Сенің мүмкіндігің! Сенің болашағың!» деп аталуы да жай емес."
Kazakh,bnews.kz,2011/05/05,Мусин Қобыланды Нұрғалиұлы Қазақстан Республикасы Туризм және спорт министрлігінің жауапты хатшысы қызметінен;
Kazakh,egemen.kz,2012/01/10,Мұндай адамның мезгілсіз дүниеден өтуі еліміз үшін орны толмас қайғы. Мейірхан Мүбәракұлының бар өмірі ғылым мен адамзатқа қызмет етудің жарқын белгісі болды.
Kazakh,egemen.kz,2009/11/17,"Несін жасырады, жолдасының басына түскен хал өзіне де келе ме деп қауіптенеді. Себеп жеткілікті: жары алдында кінәлі. Сол себепті де госпитальдан жарына хат жазған. Енді, міне, мына сұмдық жәйт мұны әңкі-тәңкі етеді. Осы сияқты бір хабар өзіне де жетер деп ойлайды. Әне-міне дегенше зарыға күткен хаты да жетіп үлгереді. Адресіне қараса әйелі өз қолымен жазыпты. Бірақ ашуға жүрегі дауаламайды. Ішкі сырын білмей-ақ оны көкірегіне басып, жанына азық етіп жата бергісі де келеді. Жоқ, ашу керек! Неде болса білмек керек!"
Kazakh,1tv.kz,2012/01/26,"Германияның 3 компьютерші маманы адамды аяқ киімінен танитын жүйе ойлап тапты. Олардың айтуынша, осы құрылғы 89% дәлдікпен жұмыс істейді."
Kazakh,egemen.kz,2012/02/25,Кеден одағы аясындағы ұлттық заңнамаларды үйлестіруге қатысты Төрағаның орынбасары Ресей Федерациясы мен Беларусьтің қылмыстық кодекстеріне заңды тұлғалардың қылмыстық жауаптылығы қарастырылмайтынын атап өтті.
Kazakh,egemen.kz,2009/12/16,"Тәуелсіз тойға арналған,"
Kazakh,egemen.kz,2012/03/05,14 қазан 1997 жыл
Kazakh,kaz.gazeta.kz,2012/03/28,"Жомарт Қоспанбеков, Ордабасы аудандық ТЖБ бастығы:"
